loop-location,icc-parallel,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,loop-critical-payload-fraction,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,iterator-payload-mem-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,critical-payload-mem-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,payload-output-dependencies-number,payload-cross-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number,critical-payload-output-dependencies-number,critical-payload-cross-dependencies-number,iterator-mem-write-count,iterator-mem-write-fraction,iterator-call-count,iterator-call-fraction,payload-mem-write-count,payload-mem-write-fraction,payload-call-count,payload-call-fraction,critical-payload-mem-write-count,critical-payload-mem-write-fraction,critical-payload-call-count,critical-payload-call-fraction
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1671),1,24,0.8333,0,0,0.4681,0.04255,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1660),1,23,0.8261,0,0,0.4667,0.04444,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05263,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1654),1,24,0.8333,0,0,0.4681,0.04255,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1639),1,23,0.8261,0,0,0.4667,0.04444,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05263,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1635),1,24,0.8333,0,0,0.4681,0.04255,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1717),1,20,0.8,1,0.125,0.439,0.04878,0,0.1333,0.1333,0,15,13,0,0,0,3,1,0,0,0,0,0,0,0,1,0.0625,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1714),1,21,0.8095,1,0.1176,0.4419,0.04651,0,0.125,0.125,0,16,14,0,0,0,3,1,0,0,0,0,0,0,0,1,0.05882,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1724),1,20,0.8,1,0.125,0.439,0.04878,0,0.1333,0.1333,0,15,13,0,0,0,3,1,0,0,0,0,0,0,0,1,0.0625,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1721),1,21,0.8095,1,0.1176,0.4419,0.04651,0,0.125,0.125,0,16,14,0,0,0,3,1,0,0,0,0,0,0,0,1,0.05882,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1731),1,20,0.8,1,0.125,0.439,0.04878,0,0.1333,0.1333,0,15,13,0,0,0,3,1,0,0,0,0,0,0,0,1,0.0625,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1728),1,21,0.8095,1,0.1176,0.4419,0.04651,0,0.125,0.125,0,16,14,0,0,0,3,1,0,0,0,0,0,0,0,1,0.05882,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1738),1,20,0.8,1,0.125,0.439,0.04878,0,0.1333,0.1333,0,15,13,0,0,0,3,1,0,0,0,0,0,0,0,1,0.0625,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1735),1,21,0.8095,1,0.1176,0.4419,0.04651,0,0.125,0.125,0,16,14,0,0,0,3,1,0,0,0,0,0,0,0,1,0.05882,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1538),1,20,0.65,1,0.1538,0.3514,0.02703,0,0,0,0,10,9,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1757),1,20,0.8,1,0.125,0.439,0.04878,0,0.1333,0.1333,0,15,13,0,0,0,3,1,0,0,0,0,0,0,0,1,0.0625,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1761),1,19,0.7895,1,0.1333,0.4359,0.05128,0,0.1429,0.1429,0,14,12,0,0,0,3,1,0,0,0,0,0,0,0,1,0.06667,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1767),1,20,0.8,1,0.125,0.439,0.04878,0,0.1333,0.1333,0,15,13,0,0,0,3,1,0,0,0,0,0,0,0,1,0.0625,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1771),1,19,0.7895,1,0.1333,0.4359,0.05128,0,0.1429,0.1429,0,14,12,0,0,0,3,1,0,0,0,0,0,0,0,1,0.06667,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1777),1,20,0.8,1,0.125,0.439,0.04878,0,0.1333,0.1333,0,15,13,0,0,0,3,1,0,0,0,0,0,0,0,1,0.0625,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1781),1,19,0.7895,1,0.1333,0.4359,0.05128,0,0.1429,0.1429,0,14,12,0,0,0,3,1,0,0,0,0,0,0,0,1,0.06667,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1787),1,20,0.8,1,0.125,0.439,0.04878,0,0.1333,0.1333,0,15,13,0,0,0,3,1,0,0,0,0,0,0,0,1,0.0625,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1791),1,19,0.7895,1,0.1333,0.4359,0.05128,0,0.1429,0.1429,0,14,12,0,0,0,3,1,0,0,0,0,0,0,0,1,0.06667,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/move.c(103),0,78,0.9359,0,0,0.5671,0.122,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,10,0.137,7,0.09589,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/move.c(54),0,258,0.1822,0,0,0.279,0.01657,0,0,0,0,43,40,0,0,0,0,0,0,0,0,17,0.08057,0,0,5,0.1064,4,0.08511,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/move.c(61),1,209,0.7895,3,0.07879,0.1905,0.05476,0,0.08108,0.0473,0,296,134,0,44,0,43,0,0,43,0,0,0,0,0,17,0.103,0,0,13,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/move.c(82),1,46,0.1304,0,0,0.75,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0.075,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/move.c(83),1,39,0.8974,0,0,0.4744,0.02564,0,0,0,0,33,30,0,3,0,0,0,0,0,0,0,0,0,0,3,0.08571,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(90),1,14,0.6429,1,0.3333,0.3793,0.06897,0,0.25,0.25,0,8,7,1,0,0,4,3,1,0,0,0,0,0,0,1,0.1111,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(62),0,140,0.1071,0,0,0.1348,0.01124,0,0,0,0,10,7,0,0,0,0,0,0,0,0,2,0.016,0,0,1,0.06667,1,0.06667,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(65),1,123,0.04878,0,0,0.08784,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0.01709,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(66),1,116,0.05172,0,0,0.3116,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0.01818,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(67),1,109,0.3486,1,0.1579,0.6625,0.01875,0,0.1087,0.06522,0,46,33,4,4,0,15,7,4,4,0,0,0,0,0,2,0.05263,0,0,2,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(68),1,72,0.9444,1,0.07353,0.4933,0.04,0,0.07353,0.07353,0,68,66,1,1,0,7,5,1,1,0,0,0,0,0,1,0.01471,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(53),1,29,0.2069,0,0,0.6757,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.04348,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(54),1,22,0.8182,0,0,0.4667,0.06667,0,0,0,0,16,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0.05556,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(134),0,1456,0.3091,7,0.1956,0.4154,0.01638,0,0.07187,0.02813,0,960,403,117,347,0,595,131,117,347,0,45,0.04473,17,0.0169,70,0.1556,22,0.04889,47,0.5341,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(142),0,137,0.0438,0,0,0.6488,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0.08397,2,0.01527,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(166),0,124,0.3306,1,0.1707,0.4537,0.01852,0,0.09231,0.06154,0,65,39,8,13,14,32,11,8,13,14,8,0.09639,5,0.06024,4,0.09756,0,0,4,0.5714,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(196),0,177,0.7966,4,0.06383,0.4955,0.04451,0,0.1087,0.1014,0,138,117,2,10,8,15,3,2,10,8,2,0.05556,0,0,18,0.1277,10,0.07092,8,0.8889,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(254),1,63,0.9365,0,0,0.5118,0.04724,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,3,0.05085,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(263),1,89,0.7191,1,0.03125,0.5696,0.03797,0,0.05,0.03333,0,60,54,0,2,0,2,0,0,2,0,0,0,0,0,4,0.0625,0,0,2,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(285),1,89,0.7191,1,0.03125,0.5696,0.03797,0,0.05,0.03333,0,60,54,0,2,2,2,0,0,2,2,0,0,0,0,4,0.0625,0,0,2,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(300),1,63,0.9365,0,0,0.5118,0.04724,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,3,0.05085,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(318),1,93,0.7204,1,0.02985,0.5697,0.03636,0,0.04762,0.03175,0,63,57,0,2,0,2,0,0,2,0,0,0,0,0,4,0.0597,0,0,2,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(332),1,66,0.9394,0,0,0.5113,0.04511,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0.04839,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(360),1,14,0.7143,0,0,0.4286,0.07143,0,0,0,0,8,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(368),1,22,0.8182,1,0.1111,0.4583,0.08333,0,0.2222,0.2222,0,18,14,0,4,2,4,0,0,4,2,0,0,0,0,2,0.1111,0,0,2,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(377),1,30,0.8667,1,0.1154,0.4571,0.08571,0,0.2,0.2,0,30,21,0,9,4,9,0,0,9,4,0,0,0,0,3,0.1154,0,0,3,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(387),1,24,0.25,0,0,0.625,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.05556,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(402),1,14,0.7143,0,0,0.4286,0.07143,0,0,0,0,8,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(410),1,35,0.1714,0,0,0.6739,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0.06897,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(420),0,46,0.1304,0,0,0.6774,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0.075,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(143),0,130,0.9692,1,0.06349,0.44,0.05231,0,0.09195,0.09195,0,174,113,0,61,0,60,0,0,60,0,0,0,0,0,11,0.0873,2,0.01587,8,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(167),0,84,0.9524,2,0.1125,0.3548,0.05376,0,0.1339,0.08036,0,112,70,6,12,0,28,10,6,12,0,0,0,0,0,10,0.125,5,0.0625,5,0.5556,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(208),1,35,0.5143,1,0.1667,0.5254,0.0339,0,0.2,0.1,0,20,11,2,2,2,5,2,2,1,2,0,0,0,0,2,0.1111,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(264),1,25,0.84,0,0,0.4694,0.04082,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04762,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(293),1,25,0.84,0,0,0.4694,0.04082,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04762,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(319),1,26,0.8462,0,0,0.4706,0.03922,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04545,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(388),1,17,0.7647,0,0,0.4412,0.05882,0,0,0,0,11,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0.07692,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(398),1,17,0.7647,0,0,0.4412,0.05882,0,0,0,0,11,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0.07692,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(411),1,28,0.8571,1,0.08333,0.4667,0.06667,0,0.1667,0.1667,0,24,20,0,4,0,4,0,0,4,0,0,0,0,0,2,0.08333,0,0,2,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(421),0,39,0.8974,1,0.08571,0.4659,0.06818,0,0.1538,0.1538,0,39,30,0,9,0,9,0,0,9,0,0,0,0,0,3,0.08571,0,0,3,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(212),1,18,0.7778,1,0.1429,0.4211,0.05263,0,0.1429,0.1429,0,14,12,1,1,2,4,2,1,1,2,0,0,0,0,1,0.07143,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(122),1,50,0.3,1,0.2,0.32,0.02667,0,0.125,0.125,0,16,8,2,3,4,7,2,2,3,4,0,0,0,0,2,0.1333,0,0,2,0.6667,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(125),1,36,0.1667,0,0,0.6957,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.03333,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(126),0,29,0.8621,1,0.12,0.45,0.03333,0,0.12,0.12,0,25,23,1,1,0,5,3,1,1,0,0,0,0,0,1,0.04,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(117),1,25,0.84,1,0.1429,0.4423,0.03846,0,0.1429,0.1429,0,21,19,1,1,0,5,3,1,1,0,0,0,0,0,1,0.04762,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(460),1,543,0.01105,0,0,0.02273,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,25,0.04655,9,0.01676,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(461),0,535,0.2692,2,0.2083,0.2138,0.007417,0,0.1026,0.02933,0,341,127,16,52,0,112,32,16,52,0,11,0.02813,5,0.01279,14,0.09722,4,0.02778,10,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(496),0,192,0.9792,1,0.7926,0.05647,0.03059,0,0.07634,0.007634,0,393,174,6,36,0,342,154,6,36,0,0,0,0,0,11,0.05851,5,0.0266,6,0.04027,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(541),0,64,0.09375,0,0,0.1667,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.01724,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(556),0,74,0.9459,1,0.02857,0.4935,0.03896,0,0.05714,0.05714,0,70,66,0,4,0,4,0,0,4,0,0,0,0,0,2,0.02857,0,0,2,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(569),0,74,0.9459,1,0.02857,0.4935,0.03896,0,0.05714,0.05714,0,70,66,0,4,0,4,0,0,4,0,0,0,0,0,2,0.02857,0,0,2,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(542),0,57,0.1053,0,0,0.1912,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.01961,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(543),0,50,0.12,0,0,0.7931,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.02273,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(544),0,43,0.907,0,0,0.4828,0.03448,0,0,0,0,37,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0.02564,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(449),0,28,0.2143,0,0,0.325,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.04545,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(450),0,20,0.3,0,0,0.5714,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.07143,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(451),0,13,0.6923,0,0,0.4,0.04,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1111,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(444),0,10,0.5,0,0,0.3333,0.05556,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(594),0,121,0.6446,2,0.141,0.381,0.01058,0,0.101,0.0303,0,99,51,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(600),1,22,0.8182,1,0.1667,0.4048,0.02381,0,0.05882,0,0,17,15,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(610),1,22,0.8182,1,0.1667,0.4048,0.02381,0,0.05882,0,0,17,15,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(763),0,103,0.1068,0,0,0.168,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,1,0.01087,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(764),0,93,0.1183,0,0,0.1909,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,1,0.0122,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(765),0,83,0.1325,0,0,0.8316,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,1,0.01389,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(766),0,73,0.9452,0,0,0.4966,0.03356,0,0,0,0,67,66,0,1,0,0,0,0,0,0,0,0,0,0,1,0.01449,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(63),1,9,0.5556,0,0,0.375,0.0625,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(58),1,13,0.6923,1,0.2222,0.4231,0.07692,0,0.2857,0.2857,0,7,5,0,2,2,2,0,0,2,2,0,0,0,0,2,0.2222,0,0,2,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(51),1,21,0.8095,1,0.2353,0.4565,0.08696,0,0.2353,0.2353,0,17,11,0,6,6,6,0,0,6,6,0,0,0,0,4,0.2353,0,0,4,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(46),1,13,0.6923,0,0,0.4583,0.08333,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2222,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(210),1,13,0.6923,0,0,0.44,0.08,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1111,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(198),1,16,0.75,0,0,0.4375,0.0625,0,0,0,0,10,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0.08333,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(192),1,18,0.7778,0,0,0.4444,0.05556,0,0,0,0,12,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0.07143,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(186),1,16,0.75,0,0,0.4375,0.0625,0,0,0,0,10,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0.08333,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(153),1,25,0.24,0,0,0.6364,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.05263,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(154),1,18,0.7778,0,0,0.4444,0.05556,0,0,0,0,12,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0.07143,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(131),1,16,0.75,0,0,0.4375,0.0625,0,0,0,0,10,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0.08333,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(126),1,19,0.7895,0,0,0.4474,0.05263,0,0,0,0,13,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0.06667,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(101),1,38,0.1579,0,0,0.2653,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.03125,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(102),1,31,0.1935,0,0,0.6923,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(103),1,24,0.8333,0,0,0.4583,0.04167,0,0,0,0,18,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(265),1,101,0.06931,0,0,0.1154,0.007692,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0.06383,0,0,0,0,0,0,0,0,0,0
