loop-location,icc-parallel,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,loop-critical-payload-fraction,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/x_solve.c(387),1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/x_solve.c(388),0,61,0.8689,1,0.09434,0.4264,0.0155,0.07407,0.07407,54,52,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/y_solve.c(71),1,2983,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/y_solve.c(72),0,2971,0.1326,1,0.8096,0.006707,0.0003232,0.0001984,0.0001984,5040,2552,2488,4976,2488,2488
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/y_solve.c(73),1,911,0.8935,3,0.04545,0.4482,0.04462,0.04474,0.04474,827,793,34,68,34,34
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/y_solve.c(152),1,1813,0.8853,2,0.08847,0.4268,0.04729,0.07863,0.07863,1806,1666,140,280,140,140
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/y_solve.c(340),0,75,0.7733,0,0,0.4061,0.05455,0,0,53,53,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/y_solve.c(383),0,81,0.1235,1,0.7,0.06061,0,0,0,20,10,10,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/y_solve.c(384),1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/y_solve.c(385),0,61,0.8689,1,0.09434,0.4264,0.0155,0.07407,0.07407,54,52,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/z_solve.c(71),1,2986,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/z_solve.c(72),0,2974,0.1241,1,0.8645,0.005819,0.001455,0.0001992,0.0001992,5021,2533,2488,4976,2488,2488
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/z_solve.c(73),1,915,0.894,3,0.04523,0.4484,0.04444,0.04452,0.04452,831,797,34,68,34,34
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/z_solve.c(153),1,1813,0.8853,2,0.08847,0.4268,0.04729,0.07863,0.07863,1806,1666,140,280,140,140
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/z_solve.c(345),0,75,0.7733,0,0,0.4061,0.05455,0,0,53,53,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/z_solve.c(397),0,81,0.1235,1,0.7,0.06061,0,0,0,20,10,10,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/z_solve.c(398),1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/BT/src/z_solve.c(399),0,61,0.8689,1,0.09434,0.4264,0.0155,0.07407,0.07407,54,52,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/common/randdp.c(122),0,67,0.8806,1,0.7966,0.3571,0.005952,0.08989,0.08989,89,68,21,79,58,21
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(417),0,46,0.7174,1,0.2727,0.2241,0.03448,0.2105,0.1228,57,34,12,26,14,12
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(326),0,100,0.51,4,0.549,0.1676,0.01117,0.02362,0.02362,127,67,54,111,57,54
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(344),1,36,0.6111,2,0.2727,0.3171,0.04878,0.09091,0.09091,22,20,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(360),1,22,0.4545,0,0,0.2553,0.04255,0,0,7,7,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(309),1,12,0.4167,0,0,0.24,0.04,0,0,2,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(288),1,36,0.6111,2,0.2727,0.3171,0.04878,0.09091,0.09091,22,20,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(299),1,22,0.4545,0,0,0.2553,0.04255,0,0,7,7,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(257),1,28,0.5,0,0,0.3,0.06667,0,0,8,8,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(253),1,12,0.4167,0,0,0.24,0.04,0,0,2,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(243),1,41,0.2927,1,0.5,0.1429,0.01786,0.05263,0.05263,19,11,8,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(157),1,10,0.3,0,0,0.1905,0.04762,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(700),0,69,0.4928,3,0.5,0.2105,0.01754,0.03636,0.03636,55,34,21,42,21,21
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(706),1,34,0.6765,1,0.2174,0.3293,0.04878,0.1481,0.1481,27,23,4,11,7,4
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(616),1,30,0.6,2,0.3333,0.2941,0.02941,0.2,0.2,20,17,3,8,5,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(604),1,58,0.431,3,0.64,0.1818,0.02273,0.04762,0.04762,42,25,17,34,17,17
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(606),1,32,0.5625,1,0.1667,0.2899,0.02899,0.05882,0.05882,17,16,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(484),0,205,0.278,6,0.8596,0.03648,0,0.01425,0.01425,421,214,207,414,207,207
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(509),1,58,0.431,3,0.64,0.1818,0.02273,0.04762,0.04762,42,25,17,34,17,17
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(559),1,26,0.5385,1,0.2143,0.2807,0.03509,0.07692,0.07692,13,12,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(573),1,62,0.7097,2,0.3409,0.319,0.04908,0.2,0.2,65,52,13,36,23,13
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(593),1,30,0.5667,1,0.2941,0.2899,0.04348,0.2222,0.2222,18,16,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(511),1,32,0.5625,1,0.1667,0.2899,0.02899,0.05882,0.05882,17,16,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(475),1,26,0.5385,1,0.2143,0.2807,0.03509,0.07692,0.07692,13,12,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(463),1,40,0.65,1,0.2308,0.3077,0.05769,0.1667,0.1667,36,28,8,18,10,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(933),1,27,0.5926,1,0.5,0.2836,0.04478,0.1429,0.1429,21,17,4,15,11,4
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(918),1,82,0.5976,5,0.6327,0.226,0.02825,0.1111,0.1111,99,62,37,80,43,37
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(926),1,32,0.7188,2,0.3913,0.3165,0.02532,0.1875,0.1875,32,25,7,18,11,7
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(911),1,21,0.5714,1,0.25,0.2979,0.04255,0.2727,0.2727,11,10,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(906),1,17,0.5294,1,0.3333,0.2703,0.02703,0.125,0.125,8,7,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(898),0,26,0.6154,1,0.25,0.3115,0.04918,0.1765,0.1765,17,15,2,7,5,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(836),0,251,0.05179,2,0.7692,0.006494,0.006494,0.04,0,25,13,10,22,12,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(837),0,236,0.01271,1,0.6667,0.007828,0.003914,0.3333,0.3333,3,2,1,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(843),0,192,0.6719,2,0.9147,0.01594,0.01594,0.01822,0.01012,494,251,172,482,243,172
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(856),0,39,0.1026,0,0,0.05063,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(861),0,39,0.07692,0,0,0.03125,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(822),0,45,0.4667,2,0.6667,0.1647,0.02353,0.04255,0.04255,47,27,20,42,22,20
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(823),1,24,0.08333,0,0,0.03448,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(798),1,21,0.5714,1,0.5833,0.2745,0.03922,0.2,0.2,15,12,3,12,9,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(793),1,17,0.5294,1,0.3333,0.2703,0.02703,0.125,0.125,8,7,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(785),0,26,0.6154,1,0.625,0.2836,0.04478,0.1304,0.1304,23,18,5,19,14,5
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(771),0,61,0.1311,1,0.625,0.05714,0,0,0,12,6,6,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(772),1,50,0.06,0,0,0.02344,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/CG/src/cg.c(767),0,14,0.4286,1,0.5,0.2258,0.03226,0.2,0.2,5,4,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/common/randdp.c(122),0,67,0.8806,1,0.7966,0.3571,0.005952,0.08989,0.08989,89,68,21,79,58,21
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(44),0,63,0.4921,0,0,0.2481,0.03101,0,0,25,22,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(77),0,57,0.3684,3,0.7143,0.1463,0.0122,0.05714,0.05714,35,20,15,32,17,15
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(79),0,32,0.0625,0,0,0.02899,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(138),0,37,0.08108,0,0,0.06452,0.06452,0,0,2,1,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(139),0,26,0.03846,0,0,0.01667,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(117),0,121,0.686,1,0.9759,0.02885,0.009615,0.00495,0.00495,202,104,43,200,102,43
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(121),0,44,0.04545,0,0,0.02222,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(103),0,16,0.125,0,0,0.05714,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(156),0,144,0.07639,1,0.2727,0.01803,0,0,0,4,3,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(211),0,159,0.1698,2,0.5926,0.0177,0.003933,0,0,73,37,36,72,36,36
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(214),0,10,0.4,1,0.75,0.1818,0,0,0,4,3,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(223),0,23,0.08696,0,0,0.02778,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(228),0,31,0.06452,0,0,0.02941,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(203),0,23,0.08696,0,0,0.02128,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(191),0,23,0.08696,0,0,0.02128,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(375),0,74,0.3784,5,0.6429,0.1739,0.02899,0.05,0.05,40,25,15,34,19,15
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(379),0,24,0.375,1,0.3333,0.2,0.02,0,0,6,5,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(342),1,56,0.1964,0,0,0.1037,0.02222,0,0,3,3,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(319),0,60,0.15,0,0,0.04839,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(411),0,88,0.7273,3,0.6406,0.075,0.00625,0.259,0.1079,139,68,32,79,47,32
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(414),0,23,0.1304,0,0,0.06897,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(571),1,39,0.7179,1,0.3214,0.3299,0.04124,0.2162,0.2162,37,31,6,19,13,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(565),1,69,0.04348,0,0,0.01463,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(558),0,33,0.6364,1,0.09524,0.3421,0.06579,0.2105,0.2105,19,18,1,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(549),1,57,0.2456,1,0.8571,0.1176,0.02353,0.06667,0.06667,30,18,12,28,16,12
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(551),0,33,0.6061,1,0.5,0.2778,0,0.08333,0.08333,24,20,4,16,12,4
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(607),0,78,0.1795,1,0.7143,0.06061,0,0,0,48,24,24,48,24,24
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(616),0,27,0.7037,1,0.1579,0.3148,0.01852,0.1667,0.1667,18,13,2,5,3,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/adc.c(621),0,28,0.7143,0,0,0.3462,0.01923,0,0,15,12,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(26),0,21,0.1905,1,0.75,0.09091,0,0,0,4,3,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(57),0,47,0.6596,1,0.129,0.3298,0,0.06667,0.06667,30,28,2,6,4,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(556),0,32,0.75,2,0.4167,0.3521,0.01408,0.1852,0.1852,27,24,3,14,11,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(129),0,367,0.485,6,0.9045,0.0005144,0.0005144,0.01497,0.005879,1871,931,902,1818,914,902
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(136),0,320,0.1406,3,0.2889,0.03604,0.007871,0.02564,0.02564,39,30,9,24,15,9
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(545),1,45,0.04444,0,0,0.01449,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(471),0,21,0.09524,0,0,0.04651,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(480),0,82,0.4878,1,0.05,0.259,0.01807,0.06061,0.06061,33,32,1,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(509),1,23,0.08696,0,0,0.03448,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(515),1,45,0.04444,0,0,0.01449,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(523),1,39,0.7179,2,0.2143,0.275,0.025,0.1875,0,32,22,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(459),0,23,0.5652,0,0,0.2979,0.02128,0,0,10,10,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(310),1,43,0.04651,0,0,0.01587,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(265),1,211,0.1043,1,0.09091,0.07692,0.03628,0.1333,0.1333,15,14,1,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(284),1,23,0.08696,0,0,0.03448,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(277),1,43,0.04651,0,0,0.01587,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(262),1,24,0.08333,0,0,0.03448,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(328),1,124,0.129,0,0,0.04839,0.01613,0,0,9,9,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(706),0,47,0.04255,0,0,0.01307,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(686),0,19,0.1053,0,0,0.04255,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(672),0,29,0.06897,0,0,0.02198,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(732),0,22,0.09091,0,0,0.03636,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(731),0,17,0.1176,0,0,0.04878,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(814),1,100,0.19,1,0.2105,0.08824,0.003676,0.0625,0.0625,16,10,4,8,4,4
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(816),0,20,0.05,0,0,0.025,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(810),0,17,0.05882,0,0,0.02564,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(805),0,16,0.125,0,0,0.05405,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(873),1,208,0.0625,0,0,0.03696,0.02043,0,0,5,5,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(874),0,17,0.1176,0,0,0.04878,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(970),1,25,0.08,0,0,0.0303,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/extbuild.c(980),0,21,0.5238,0,0,0.2791,0.02326,0,0,8,8,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(27),0,19,0.2632,1,0.6,0.122,0,0,0,4,3,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(39),0,19,0.2632,1,0.6,0.122,0,0,0,4,3,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(51),0,16,0.5625,2,0.7778,0.25,0,0,0,11,8,3,10,7,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(69),0,24,0.7083,1,0.2353,0.2391,0,0.05263,0.05263,19,11,2,6,4,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(77),0,18,0.5,1,0.4444,0.2683,0.04878,0.125,0.125,8,7,1,5,4,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(119),0,356,0.008427,0,0,0.001221,0.0004072,0,0,2,1,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(124),0,175,0.96,1,0.8095,0.06504,0,0.09119,0.02736,329,154,31,293,139,31
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(292),0,20,0.7,2,0.5,0.2381,0,0.2222,0.05556,18,11,3,10,7,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(196),0,112,0.125,1,0.6429,0.06349,0.01587,0.0303,0.0303,33,19,14,28,14,14
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(199),0,73,0.9041,1,0.7273,0.1569,0,0.1062,0.04425,113,60,11,95,49,11
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(235),0,121,0.3223,4,0.4872,0.2,0.01538,0.04918,0.04918,61,38,22,44,22,22
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(240),0,82,0.9146,1,0.7467,0.1395,0,0.09848,0.03788,132,68,13,113,57,13
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(270),1,33,0.6667,0,0,0.3714,0.05714,0,0,16,16,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(282),0,23,0.6957,1,0.25,0.2273,0,0.05556,0.05556,18,10,2,6,4,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(308),0,31,0.4839,2,0.4667,0.2286,0.01429,0.2941,0.2941,17,14,3,10,7,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(323),0,31,0.4839,2,0.4667,0.2286,0.01429,0.2941,0.2941,17,14,3,10,7,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(340),0,40,0.825,3,0.4848,0.1744,0,0.2909,0.09091,55,30,7,24,16,7
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(350),1,17,0.5294,0,0,0.2857,0.02857,0,0,6,6,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(358),0,16,0.5,0,0,0.2727,0.0303,0,0,5,5,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(373),0,112,0.04464,0,0,0.01858,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(396),0,58,0.8793,2,0.3529,0.3333,0.00641,0.1609,0.1609,87,64,23,52,29,23
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(395),0,12,0.4167,0,0,0.24,0.04,0,0,2,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(407),0,21,0.6667,2,0.5,0.2273,0,0.2222,0.05556,18,11,3,10,7,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(420),0,112,0.04464,0,0,0.01858,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(442),0,58,0.8793,2,0.3529,0.3333,0.00641,0.1609,0.1609,87,64,23,52,29,23
